"","fw","rw","sum"
"23803",NA,1514.75,NA
"23804",379.85,NA,NA
"23805",379.85,1514.75,1894.6
"23806",379.85,NA,NA
"23807",NA,882.02,NA
"23808",NA,882.02,NA
"23809",NA,882.02,NA
"23810",NA,882.02,NA
"23811",NA,882.02,NA
"23812",NA,882.02,NA
"23813",NA,882.02,NA
"23814",NA,882.02,NA
"23815",NA,882.02,NA
"23816",308.1,882.02,1190.12
"23817",NA,882.02,NA
"23818",NA,882.02,NA
"23819",NA,680.52,NA
"23820",NA,882.02,NA
"23821",308.1,882.02,1190.12
"23822",NA,882.02,NA
"23823",NA,882.02,NA
"23824",NA,882.02,NA
"23825",NA,882.02,NA
"23826",NA,882.02,NA
"23827",NA,882.02,NA
"23828",NA,882.02,NA
"23829",NA,882.02,NA
"23830",NA,882.02,NA
"23831",NA,882.02,NA
"23832",NA,882.02,NA
"23833",NA,882.02,NA
"23834",NA,906.82,NA
"23835",NA,906.82,NA
"23836",NA,882.02,NA
"23837",NA,882.02,NA
"23838",NA,882.02,NA
"23839",NA,882.02,NA
"23840",7.85,NA,NA
"23841",7.85,NA,NA
"23842",7.85,83.89,91.74
"23843",7.85,NA,NA
"23844",7.85,NA,NA
"23845",7.85,83.89,91.74
"23846",518.4,NA,NA
"23847",518.4,NA,NA
"23848",518.4,NA,NA
"23849",518.4,NA,NA
"23850",518.4,NA,NA
"23851",518.4,NA,NA
"23852",518.4,NA,NA
"23853",518.4,1030.95,1549.35
"23854",518.4,1030.95,1549.35
"23855",518.4,NA,NA
"23856",518.4,NA,NA
"23857",518.4,NA,NA
"23858",518.4,NA,NA
"23859",518.4,NA,NA
"23860",518.4,NA,NA
"23861",518.4,NA,NA
"23862",518.4,NA,NA
"23863",518.4,NA,NA
"23864",518.4,NA,NA
"23865",518.4,NA,NA
"23866",518.4,NA,NA
"23867",1313,1096.54,2409.54
"23868",1313,1096.54,2409.54
"23869",1275.85,1096.54,2372.39
"23870",1313,1096.54,2409.54
"23871",518.4,NA,NA
"23872",1313,1096.54,2409.54
"23873",1313,1096.54,2409.54
"23874",518.4,NA,NA
"23875",1313,1096.54,2409.54
"23876",1275.85,1096.54,2372.39
"23877",459.6,1889.58,2349.18
"23878",366.45,1096.54,1462.99
"23879",0,NA,NA
"23880",0,51.8,51.8
"23881",0,NA,NA
"23882",0,NA,NA
"23883",0,NA,NA
"23884",0,NA,NA
"23885",7.85,NA,NA
"23886",7.85,NA,NA
"23887",7.85,NA,NA
"23888",0,NA,NA
"23889",7.85,NA,NA
"23890",7.85,NA,NA
"23891",0,NA,NA
"23892",0,NA,NA
"23893",7.85,NA,NA
"23894",0,NA,NA
"23895",0,NA,NA
"23896",7.85,NA,NA
"23897",0,NA,NA
"23898",7.85,NA,NA
"23899",0,NA,NA
"23900",0,NA,NA
"23901",0,NA,NA
"23902",0,NA,NA
"23903",7.85,NA,NA
"23904",7.85,NA,NA
"23905",0,NA,NA
"23906",0,NA,NA
"23907",7.85,NA,NA
"23908",0,NA,NA
"23909",0,NA,NA
"23910",0,31.4,31.4
"23911",0,NA,NA
"23912",7.85,NA,NA
"23913",0,NA,NA
"23914",35.6,NA,NA
"23915",NA,7.85,NA
"23916",0,25.47,25.47
"23917",35.6,7.85,43.45
"23918",0,25.47,25.47
"23919",0,7.85,7.85
"23920",0,7.85,7.85
"23921",35.6,7.85,43.45
"23922",NA,7.85,NA
"23923",7.85,25.47,33.32
"23924",35.6,NA,NA
"23925",0,53,53
"23926",0,25.47,25.47
"23927",0,7.85,7.85
"23928",0,31.4,31.4
"23929",0,15.7,15.7
"23930",30.1,0,30.1
"23931",0,7.85,7.85
"23932",0,49.02,49.02
"23933",0,7.85,7.85
"23934",30.1,49.02,79.12
"23935",0,NA,NA
"23936",0,7.85,7.85
"23937",0,NA,NA
"23938",0,NA,NA
"23939",7.85,25.47,33.32
"23940",0,7.85,7.85
"23941",0,NA,NA
"23942",0,7.85,7.85
"23943",0,NA,NA
"23944",0,7.85,7.85
"23945",0,7.85,7.85
"23946",7.85,7.85,15.7
"23947",0,7.85,7.85
"23948",0,NA,NA
"23949",0,7.85,7.85
"23950",0,NA,NA
"23951",0,36.1,36.1
"23952",43.45,7.85,51.3
"23953",0,7.85,7.85
"23954",35.6,NA,NA
"23955",NA,49.2,NA
"23956",78.9,NA,NA
"23957",0,NA,NA
"23958",0,7.85,7.85
"23959",7.85,91.74,99.59
"23960",0,25.47,25.47
"23961",7.85,7.85,15.7
"23962",0,7.85,7.85
"23963",0,25.47,25.47
"23964",30.1,25.47,55.57
"23965",35.6,7.85,43.45
"23966",0,31.4,31.4
"23967",0,7.85,7.85
"23968",35.6,49.02,84.62
"23969",30.1,0,30.1
"23970",0,7.85,7.85
"23971",7.85,7.85,15.7
"23972",30.1,25.47,55.57
"23973",7.85,25.47,33.32
"23974",0,7.85,7.85
"23975",30.1,7.85,37.95
"23976",30.1,0,30.1
"23977",NA,7.85,NA
"23978",35.6,7.85,43.45
"23979",0,7.85,7.85
"23980",30.1,7.85,37.95
"23981",0,7.85,7.85
"23982",35.6,NA,NA
"23983",35.6,NA,NA
"23984",0,7.85,7.85
"23985",35.6,NA,NA
"23986",0,25.47,25.47
"23987",30.1,7.85,37.95
"23988",0,NA,NA
"23989",35.6,7.85,43.45
"23990",0,25.47,25.47
"23991",0,7.85,7.85
"23992",0,7.85,7.85
"23993",0,7.85,7.85
"23994",NA,25.47,NA
"23995",0,NA,NA
"23996",0,25.47,25.47
"23997",0,NA,NA
"23998",30.1,31.4,61.5
"23999",30.1,25.47,55.57
"24000",30.1,NA,NA
"24001",0,25.47,25.47
"24002",0,NA,NA
"24003",0,NA,NA
"24004",30.1,25.47,55.57
"24005",0,7.85,7.85
"24006",35.6,7.85,43.45
"24007",30.1,25.47,55.57
"24008",0,7.85,7.85
"24009",35.6,15.7,51.3
"24010",0,53,53
"24011",NA,7.85,NA
"24012",0,7.85,7.85
"24013",0,NA,NA
"24014",0,25.47,25.47
"24015",NA,31.4,NA
"24016",35.6,7.85,43.45
"24017",0,25.47,25.47
"24018",7.85,NA,NA
"24019",35.6,7.85,43.45
"24020",0,NA,NA
"24021",0,NA,NA
"24022",0,NA,NA
"24023",0,7.85,7.85
"24024",0,7.85,7.85
"24025",35.6,7.85,43.45
"24026",0,7.85,7.85
"24027",0,25.47,25.47
"24028",7.85,7.85,15.7
"24029",0,53,53
"24030",30.1,31.4,61.5
"24031",131.4,7.85,139.25
"24032",0,7.85,7.85
"24033",30.1,25.47,55.57
"24034",35.6,NA,NA
"24035",NA,7.85,NA
"24036",0,53,53
"24037",0,NA,NA
"24038",0,7.85,7.85
"24039",7.85,49.02,56.87
"24040",0,25.47,25.47
"24041",30.1,0,30.1
"24042",0,NA,NA
"24043",NA,25.47,NA
"24044",0,7.85,7.85
"24045",35.6,7.85,43.45
"24046",0,53,53
"24047",35.6,NA,NA
"24048",NA,7.85,NA
"24049",0,25.47,25.47
"24050",0,31.4,31.4
"24051",30.1,7.85,37.95
"24052",35.6,15.7,51.3
"24053",7.85,7.85,15.7
"24054",0,7.85,7.85
"24055",43.45,7.85,51.3
"24056",35.6,7.85,43.45
"24057",0,49.02,49.02
"24058",0,49.02,49.02
"24059",0,7.85,7.85
"24060",0,NA,NA
"24061",0,7.85,7.85
"24062",0,31.4,31.4
"24063",NA,7.85,NA
"24064",7.85,25.47,33.32
"24065",35.6,7.85,43.45
"24066",0,49.02,49.02
"24067",0,7.85,7.85
"24068",0,25.47,25.47
"24069",0,7.85,7.85
"24070",7.85,25.47,33.32
"24071",0,NA,NA
"24072",NA,7.85,NA
"24073",30.1,100.72,130.82
"24074",35.6,49.02,84.62
"24075",0,49.02,49.02
"24076",0,53,53
"24077",0,7.85,7.85
"24078",0,7.85,7.85
"24079",131.4,7.85,139.25
"24080",35.6,7.85,43.45
"24081",0,7.85,7.85
"24082",30.1,7.85,37.95
"24083",0,53,53
"24084",35.6,NA,NA
"24085",35.6,7.85,43.45
"24086",35.6,7.85,43.45
"24087",0,49.02,49.02
"24088",0,7.85,7.85
"24089",0,49.02,49.02
"24090",0,7.85,7.85
"24091",30.1,25.47,55.57
"24092",0,7.85,7.85
"24093",7.85,7.85,15.7
"24094",35.6,NA,NA
"24095",0,7.85,7.85
"24096",30.1,7.85,37.95
"24097",35.6,7.85,43.45
"24098",0,25.47,25.47
"24099",30.1,25.47,55.57
"24100",35.6,7.85,43.45
"24101",30.1,7.85,37.95
"24102",0,7.85,7.85
"24103",7.85,NA,NA
"24104",7.85,49.02,56.87
"24105",35.6,15.7,51.3
"24106",0,31.4,31.4
"24107",0,NA,NA
"24108",0,7.85,7.85
"24109",0,53,53
"24110",0,7.85,7.85
"24111",0,25.47,25.47
"24112",0,NA,NA
"24113",35.6,NA,NA
"24114",30.1,7.85,37.95
"24115",0,49.02,49.02
"24116",0,NA,NA
"24117",0,NA,NA
"24118",0,49.02,49.02
"24119",NA,33.32,NA
"24120",7.85,7.85,15.7
"24121",7.85,49.02,56.87
"24122",NA,33.32,NA
"24123",0,NA,NA
"24124",0,49.02,49.02
"24125",0,49.02,49.02
"24126",0,49.02,49.02
"24127",0,7.85,7.85
"24128",0,49.02,49.02
"24129",0,7.85,7.85
"24130",0,7.85,7.85
"24131",0,7.85,7.85
"24132",0,49.02,49.02
"24133",0,49.02,49.02
"24134",0,49.02,49.02
"24135",0,7.85,7.85
"24136",0,7.85,7.85
"24137",0,124.27,124.27
"24138",0,124.27,124.27
"24139",0,124.27,124.27
"24140",0,124.27,124.27
"24141",0,124.27,124.27
"24142",0,124.27,124.27
"24143",0,124.27,124.27
"24144",0,124.27,124.27
"24145",0,124.27,124.27
"24146",0,124.27,124.27
"24147",0,124.27,124.27
"24148",0,124.27,124.27
"24149",0,124.27,124.27
"24150",0,124.27,124.27
"24151",0,124.27,124.27
"24152",0,124.27,124.27
"24153",0,124.27,124.27
"24154",0,124.27,124.27
"24155",0,124.27,124.27
"24156",0,124.27,124.27
"24157",0,124.27,124.27
"24158",0,124.27,124.27
"24159",0,124.27,124.27
"24160",0,124.27,124.27
"24161",0,124.27,124.27
"24162",0,124.27,124.27
"24163",0,124.27,124.27
"24164",0,124.27,124.27
"24165",0,124.27,124.27
"24166",0,124.27,124.27
"24167",0,124.27,124.27
"24168",0,124.27,124.27
"24169",0,124.27,124.27
"24170",0,124.27,124.27
"24171",0,124.27,124.27
"24172",0,124.27,124.27
"24173",0,124.27,124.27
"24174",0,124.27,124.27
"24175",0,124.27,124.27
"24176",0,124.27,124.27
"24177",0,124.27,124.27
"24178",0,124.27,124.27
"24179",7.85,25.47,33.32
"24180",7.85,25.47,33.32
"24181",0,124.27,124.27
"24182",0,124.27,124.27
"24183",0,124.27,124.27
"24184",0,124.27,124.27
"24185",0,124.27,124.27
"24186",0,124.27,124.27
"24187",0,124.27,124.27
"24188",0,124.27,124.27
"24189",0,124.27,124.27
"24190",7.85,124.27,132.12
"24191",7.85,124.27,132.12
"24192",7.85,124.27,132.12
"24193",7.85,124.27,132.12
"24194",0,124.27,124.27
"24195",0,124.27,124.27
"24196",0,124.27,124.27
"24197",0,124.27,124.27
"24198",0,124.27,124.27
"24199",0,124.27,124.27
"24200",0,124.27,124.27
"24201",0,124.27,124.27
"24202",0,124.27,124.27
"24203",0,124.27,124.27
"24204",0,124.27,124.27
"24205",0,124.27,124.27
"24206",0,124.27,124.27
"24207",0,124.27,124.27
"24208",0,124.27,124.27
"24209",0,124.27,124.27
"24210",0,124.27,124.27
"24211",0,124.27,124.27
"24212",0,124.27,124.27
"24213",0,124.27,124.27
"24214",0,124.27,124.27
"24215",0,15.7,15.7
"24216",0,31.4,31.4
"24217",0,7.85,7.85
"24218",0,31.4,31.4
"24219",0,NA,NA
"24220",0,31.4,31.4
"24221",7.85,60.85,68.7
"24222",7.85,60.85,68.7
"24223",7.85,60.85,68.7
"24224",7.85,60.85,68.7
"24225",0,106.65,106.65
"24226",0,31.4,31.4
"24227",0,31.4,31.4
"24228",7.85,49.02,56.87
"24229",7.85,49.02,56.87
"24230",0,49.02,49.02
"24231",0,49.02,49.02
"24232",0,107.44,107.44
"24233",0,222,222
"24234",0,176.85,176.85
"24235",0,176.85,176.85
"24236",0,176.85,176.85
"24237",0,176.85,176.85
"24238",0,176.85,176.85
"24239",0,176.85,176.85
"24240",0,245.55,245.55
"24241",0,245.55,245.55
"24242",7.85,222,229.85
"24243",0,31.4,31.4
"24244",0,31.4,31.4
"24245",7.85,60.78,68.63
"24246",7.85,60.78,68.63
"24247",7.85,60.78,68.63
"24248",7.85,60.78,68.63
"24249",43.45,51.8,95.25
"24250",43.45,51.8,95.25
"24251",43.45,51.8,95.25
"24252",43.45,51.8,95.25
"24253",43.45,51.8,95.25
"24254",43.45,51.8,95.25
"24255",43.45,51.8,95.25
"24256",43.45,51.8,95.25
"24257",43.45,51.8,95.25
"24258",43.45,51.8,95.25
"24259",43.45,51.8,95.25
"24260",43.45,51.8,95.25
"24261",43.45,51.8,95.25
"24262",43.45,51.8,95.25
"24263",0,15.7,15.7
"24264",0,15.7,15.7
"24265",0,15.7,15.7
"24266",7.85,91.74,99.59
"24267",7.85,91.74,99.59
"24268",7.85,91.74,99.59
"24269",7.85,91.74,99.59
"24270",0,107.44,107.44
"24271",0,107.44,107.44
"24272",0,103.5,103.5
"24273",30.1,28.25,58.35
"24274",30.1,28.25,58.35
"24275",30.1,28.25,58.35
"24276",30.1,28.25,58.35
"24277",0,28.25,28.25
"24278",30.1,28.25,58.35
"24279",30.1,28.25,58.35
"24280",30.1,28.25,58.35
"24281",30.1,28.25,58.35
"24282",30.1,28.25,58.35
"24283",7.85,28.25,36.1
"24284",7.85,28.25,36.1
"24285",0,28.25,28.25
"24286",0,28.25,28.25
"24287",43.45,28.25,71.7
"24288",43.45,28.25,71.7
"24289",43.45,28.25,71.7
"24290",30.1,28.25,58.35
"24291",30.1,28.25,58.35
"24292",30.1,28.25,58.35
"24293",30.1,28.25,58.35
"24294",7.85,28.25,36.1
"24295",7.85,28.25,36.1
"24296",7.85,28.25,36.1
"24297",7.85,28.25,36.1
"24298",7.85,28.25,36.1
"24299",7.85,28.25,36.1
"24300",7.85,28.25,36.1
"24301",7.85,28.25,36.1
"24302",7.85,28.25,36.1
"24303",7.85,28.25,36.1
"24304",30.1,28.25,58.35
"24305",43.45,28.25,71.7
"24306",43.45,28.25,71.7
"24307",43.45,28.25,71.7
"24308",7.85,28.25,36.1
"24309",7.85,28.25,36.1
"24310",7.85,28.25,36.1
"24311",7.85,28.25,36.1
"24312",7.85,28.25,36.1
"24313",0,28.25,28.25
"24314",7.85,28.25,36.1
"24315",7.85,28.25,36.1
"24316",7.85,28.25,36.1
"24317",0,28.25,28.25
"24318",30.1,28.25,58.35
"24319",7.85,28.25,36.1
"24320",7.85,28.25,36.1
"24321",7.85,28.25,36.1
"24322",30.1,28.25,58.35
"24323",7.85,28.25,36.1
"24324",7.85,28.25,36.1
"24325",7.85,28.25,36.1
"24326",7.85,28.25,36.1
"24327",30.1,28.25,58.35
"24328",7.85,28.25,36.1
"24329",30.1,28.25,58.35
"24330",30.1,28.25,58.35
"24331",30.1,28.25,58.35
"24332",30.1,28.25,58.35
"24333",30.1,28.25,58.35
"24334",30.1,28.25,58.35
"24335",30.1,28.25,58.35
"24336",30.1,28.25,58.35
"24337",30.1,28.25,58.35
"24338",30.1,28.25,58.35
"24339",30.1,28.25,58.35
"24340",0,28.25,28.25
"24341",0,28.25,28.25
"24342",0,28.25,28.25
"24343",0,28.25,28.25
"24344",0,28.25,28.25
"24345",0,28.25,28.25
"24346",0,28.25,28.25
"24347",0,28.25,28.25
"24348",0,28.25,28.25
"24349",7.85,NA,NA
"24350",7.85,NA,NA
"24351",0,NA,NA
"24352",30.1,NA,NA
"24353",30.1,NA,NA
"24354",7.85,NA,NA
"24355",7.85,NA,NA
"24356",7.85,NA,NA
"24357",7.85,NA,NA
"24358",7.85,NA,NA
"24359",7.85,NA,NA
"24360",7.85,NA,NA
"24361",7.85,NA,NA
"24362",7.85,NA,NA
"24363",7.85,NA,NA
"24364",7.85,NA,NA
"24365",7.85,NA,NA
"24366",7.85,NA,NA
"24367",7.85,NA,NA
"24368",7.85,NA,NA
"24369",30.1,NA,NA
"24370",7.85,NA,NA
"24371",7.85,NA,NA
"24372",7.85,NA,NA
"24373",7.85,NA,NA
"24374",43.45,NA,NA
"24375",0,NA,NA
"24376",7.85,NA,NA
"24377",7.85,NA,NA
"24378",43.45,NA,NA
"24379",35.6,NA,NA
"24380",35.6,NA,NA
"24381",35.6,NA,NA
"24382",35.6,NA,NA
"24383",35.6,NA,NA
"24384",43.45,NA,NA
"24385",0,NA,NA
"24386",43.45,NA,NA
"24387",43.45,NA,NA
"24388",43.45,NA,NA
"24389",30.1,NA,NA
"24390",0,NA,NA
"24391",0,NA,NA
"24392",0,NA,NA
"24393",0,NA,NA
"24394",0,NA,NA
"24395",0,NA,NA
"24396",0,NA,NA
"24397",0,NA,NA
"24398",0,NA,NA
"24399",0,NA,NA
"24400",35.6,NA,NA
"24401",0,NA,NA
"24402",0,NA,NA
"24403",0,NA,NA
"24404",43.45,NA,NA
"24405",35.6,NA,NA
"24406",35.6,NA,NA
"24407",30.1,NA,NA
"24408",30.1,NA,NA
"24409",43.45,NA,NA
"24410",43.45,NA,NA
"24411",43.45,NA,NA
"24412",43.45,NA,NA
"24413",0,NA,NA
"24414",0,NA,NA
"24415",0,NA,NA
"24416",0,NA,NA
"24417",131.4,NA,NA
"24418",30.1,NA,NA
"24419",30.1,NA,NA
"24420",131.4,NA,NA
"24421",131.4,NA,NA
"24422",131.4,NA,NA
"24423",35.6,NA,NA
"24424",35.6,NA,NA
"24425",35.6,NA,NA
"24426",35.6,NA,NA
"24427",0,NA,NA
"24428",43.45,NA,NA
"24429",43.45,NA,NA
"24430",7.85,NA,NA
"24431",35.6,NA,NA
"24432",30.1,NA,NA
"24433",0,NA,NA
"24434",0,NA,NA
"24435",35.6,NA,NA
"24436",0,NA,NA
"24437",7.85,NA,NA
"24438",0,NA,NA
"24439",7.85,NA,NA
"24440",30.1,NA,NA
"24441",30.1,NA,NA
"24442",43.45,NA,NA
"24443",43.45,NA,NA
"24444",30.1,NA,NA
"24445",35.6,NA,NA
"24446",30.1,NA,NA
"24447",30.1,NA,NA
"24448",7.85,NA,NA
"24449",0,NA,NA
"24450",7.85,NA,NA
"24451",0,NA,NA
"24452",0,NA,NA
"24453",30.1,NA,NA
"24454",131.4,NA,NA
"24455",30.1,NA,NA
"24456",35.6,NA,NA
"24457",7.85,NA,NA
"24458",7.85,NA,NA
"24459",43.45,NA,NA
"24460",35.6,NA,NA
"24461",43.45,NA,NA
"24462",7.85,NA,NA
"24463",35.6,NA,NA
"24464",35.6,NA,NA
"24465",35.6,NA,NA
"24466",43.45,NA,NA
"24467",0,NA,NA
"24468",0,NA,NA
"24469",0,NA,NA
"24470",0,NA,NA
"24471",7.85,NA,NA
"24472",30.1,NA,NA
"24473",30.1,NA,NA
"24474",30.1,NA,NA
"24475",30.1,NA,NA
"24476",30.1,NA,NA
"24477",30.1,NA,NA
"24478",30.1,NA,NA
"24479",30.1,NA,NA
"24480",30.1,NA,NA
"24481",30.1,NA,NA
"24482",30.1,NA,NA
"24483",43.45,NA,NA
"24484",43.45,NA,NA
"24485",43.45,NA,NA
"24486",35.6,NA,NA
"24487",35.6,NA,NA
"24488",43.45,NA,NA
"24489",43.45,NA,NA
"24490",43.45,NA,NA
"24491",43.45,NA,NA
"24492",30.1,NA,NA
"24493",43.45,NA,NA
"24494",43.45,NA,NA
"24495",43.45,NA,NA
"24496",43.45,NA,NA
"24497",43.45,NA,NA
"24498",43.45,NA,NA
"24499",43.45,NA,NA
"24500",43.45,NA,NA
"24501",43.45,NA,NA
"24502",43.45,NA,NA
"24503",43.45,NA,NA
"24504",30.1,NA,NA
"24505",30.1,NA,NA
"24506",30.1,NA,NA
"24507",7.85,NA,NA
"24508",7.85,NA,NA
"24509",0,NA,NA
"24510",0,NA,NA
"24511",37.95,NA,NA
"24512",37.95,NA,NA
"24513",37.95,NA,NA
"24514",37.95,NA,NA
"24515",37.95,NA,NA
"24516",37.95,NA,NA
"24517",0,NA,NA
"24518",0,NA,NA
"24519",0,NA,NA
"24520",0,NA,NA
"24521",0,NA,NA
"24522",0,NA,NA
"24523",0,NA,NA
"24524",0,NA,NA
"24525",0,NA,NA
"24526",0,NA,NA
"24527",0,NA,NA
"24528",0,NA,NA
"24529",0,NA,NA
"24530",0,NA,NA
"24531",0,NA,NA
"24532",0,7.85,7.85
"24533",0,7.85,7.85
"24534",35.6,31.4,67
"24535",0,15.7,15.7
"24536",71.2,15.7,86.9
"24537",30.1,7.85,37.95
"24538",0,7.85,7.85
"24539",7.85,7.85,15.7
"24540",7.85,NA,NA
"24541",0,25.47,25.47
"24542",7.85,25.47,33.32
"24543",0,7.85,7.85
"24544",0,7.85,7.85
"24545",30.1,7.85,37.95
"24546",0,7.85,7.85
"24547",7.85,7.85,15.7
"24548",30.1,7.85,37.95
"24549",0,7.85,7.85
"24550",0,7.85,7.85
"24551",0,25.47,25.47
"24552",0,7.85,7.85
"24553",0,7.85,7.85
"24554",0,7.85,7.85
"24555",0,7.85,7.85
"24556",0,7.85,7.85
"24557",7.85,7.85,15.7
"24558",0,7.85,7.85
"24559",7.85,7.85,15.7
"24560",0,53,53
"24561",0,53,53
"24562",0,49.02,49.02
"24563",0,49.02,49.02
"24564",0,7.85,7.85
"24565",0,7.85,7.85
"24566",0,7.85,7.85
"24567",0,7.85,7.85
"24568",0,31.4,31.4
"24569",7.85,7.85,15.7
"24570",0,49.02,49.02
"24571",0,7.85,7.85
"24572",0,7.85,7.85
"24573",0,7.85,7.85
"24574",0,75.25,75.25
"24575",0,7.85,7.85
"24576",0,510.27,510.27
"24577",0,31.4,31.4
"24578",0,7.85,7.85
"24579",7.85,NA,NA
"24580",35.6,31.4,67
"24581",0,7.85,7.85
"24582",0,7.85,7.85
"24583",0,7.85,7.85
"24584",0,7.85,7.85
"24585",0,25.47,25.47
"24586",0,25.47,25.47
"24587",0,31.4,31.4
"24588",0,7.85,7.85
"24589",30.1,31.4,61.5
"24590",0,7.85,7.85
"24591",7.85,49.02,56.87
"24592",7.85,7.85,15.7
"24593",0,25.47,25.47
"24594",0,25.47,25.47
"24595",0,49.02,49.02
"24596",7.85,7.85,15.7
"24597",0,7.85,7.85
"24598",7.85,7.85,15.7
"24599",7.85,31.4,39.25
"24600",0,7.85,7.85
"24601",0,NA,NA
"24602",0,49.02,49.02
"24603",0,25.47,25.47
"24604",0,0,0
"24605",0,25.47,25.47
"24606",30.1,31.4,61.5
"24607",7.85,7.85,15.7
"24608",30.1,31.4,61.5
"24609",7.85,7.85,15.7
"24610",0,7.85,7.85
"24611",0,7.85,7.85
"24612",7.85,7.85,15.7
"24613",0,7.85,7.85
"24614",7.85,7.85,15.7
"24615",7.85,7.85,15.7
"24616",0,7.85,7.85
"24617",0,25.47,25.47
"24618",30.1,31.4,61.5
"24619",0,7.85,7.85
"24620",0,7.85,7.85
"24621",7.85,31.4,39.25
"24622",0,25.47,25.47
"24623",0,NA,NA
"24624",0,7.85,7.85
"24625",0,25.47,25.47
"24626",0,25.47,25.47
"24627",7.85,7.85,15.7
"24628",0,0,0
"24629",0,NA,NA
"24630",0,25.47,25.47
"24631",7.85,7.85,15.7
"24632",0,7.85,7.85
"24633",0,7.85,7.85
"24634",7.85,7.85,15.7
"24635",0,7.85,7.85
"24636",0,25.47,25.47
"24637",0,25.47,25.47
"24638",0,25.47,25.47
"24639",0,25.47,25.47
"24640",0,7.85,7.85
"24641",7.85,NA,NA
"24642",0,49.02,49.02
"24643",0,7.85,7.85
"24644",0,31.4,31.4
"24645",0,7.85,7.85
"24646",7.85,NA,NA
"24647",7.85,7.85,15.7
"24648",0,31.4,31.4
"24649",7.85,31.4,39.25
"24650",0,31.4,31.4
"24651",0,106.65,106.65
"24652",0,31.4,31.4
"24653",0,31.4,31.4
"24654",0,31.4,31.4
"24655",7.85,31.4,39.25
"24656",0,49.02,49.02
"24657",7.85,31.4,39.25
"24658",0,31.4,31.4
"24659",0,106.65,106.65
"24660",0,31.4,31.4
"24661",0,31.4,31.4
"24662",7.85,31.4,39.25
"24663",0,15.7,15.7
"24664",0,31.4,31.4
"24665",0,49.02,49.02
"24666",0,7.85,7.85
"24667",0,31.4,31.4
"24668",0,31.4,31.4
"24669",0,31.4,31.4
"24670",0,31.4,31.4
"24671",0,31.4,31.4
"24672",0,49.02,49.02
"24673",0,31.4,31.4
"24674",0,31.4,31.4
"24675",0,106.65,106.65
"24676",0,106.65,106.65
"24677",0,60.78,60.78
"24678",0,49.02,49.02
"24679",0,31.4,31.4
"24680",7.85,31.4,39.25
"24681",0,31.4,31.4
"24682",0,31.4,31.4
"24683",0,31.4,31.4
"24684",0,31.4,31.4
"24685",0,25.47,25.47
"24686",0,25.47,25.47
"24687",0,25.47,25.47
"24688",0,25.47,25.47
"24689",0,25.47,25.47
"24690",0,25.47,25.47
"24691",0,25.47,25.47
"24692",0,25.47,25.47
"24693",0,25.47,25.47
"24694",0,25.47,25.47
"24695",0,25.47,25.47
"24696",0,25.47,25.47
"24697",0,25.47,25.47
"24698",0,25.47,25.47
"24699",0,25.47,25.47
"24700",0,25.47,25.47
"24701",0,25.47,25.47
"24702",0,25.47,25.47
"24703",0,25.47,25.47
"24704",0,25.47,25.47
"24705",0,25.47,25.47
"24706",0,25.47,25.47
"24707",0,25.47,25.47
"24708",0,25.47,25.47
"24709",0,25.47,25.47
"24710",0,25.47,25.47
"24711",0,25.47,25.47
"24712",0,25.47,25.47
"24713",0,25.47,25.47
"24714",0,25.47,25.47
"24715",0,25.47,25.47
"24716",0,25.47,25.47
"24717",0,25.47,25.47
"24718",0,25.47,25.47
"24719",0,25.47,25.47
"24720",0,25.47,25.47
"24721",0,76.55,76.55
"24722",0,15.7,15.7
"24723",0,15.7,15.7
"24724",0,31.4,31.4
"24725",0,31.4,31.4
"24726",0,31.4,31.4
"24727",0,31.4,31.4
"24728",0,33.32,33.32
"24729",0,33.32,33.32
"24730",0,33.32,33.32
"24731",0,7.85,7.85
"24732",0,7.85,7.85
"24733",0,7.85,7.85
"24734",7.85,7.85,15.7
"24735",7.85,7.85,15.7
"24736",7.85,7.85,15.7
"24737",0,49.02,49.02
"24738",0,49.02,49.02
"24739",0,49.02,49.02
"24740",0,7.85,7.85
"24741",0,7.85,7.85
"24742",0,7.85,7.85
"24743",7.85,25.47,33.32
"24744",7.85,25.47,33.32
"24745",7.85,25.47,33.32
"24746",7.85,25.47,33.32
"24747",7.85,25.47,33.32
"24748",0,7.85,7.85
"24749",0,7.85,7.85
"24750",0,7.85,7.85
"24751",0,NA,NA
"24752",30.1,7.85,37.95
"24753",30.1,7.85,37.95
"24754",30.1,7.85,37.95
"24755",0,25.47,25.47
"24756",0,25.47,25.47
"24757",0,25.47,25.47
"24758",0,25.47,25.47
"24759",0,25.47,25.47
"24760",0,25.47,25.47
"24761",0,25.47,25.47
"24762",0,25.47,25.47
"24763",0,25.47,25.47
"24764",0,25.47,25.47
"24765",0,25.47,25.47
"24766",0,25.47,25.47
"24767",0,25.47,25.47
"24768",0,25.47,25.47
"24769",0,25.47,25.47
"24770",0,25.47,25.47
"24771",0,25.47,25.47
"24772",0,25.47,25.47
"24773",0,25.47,25.47
"24774",0,25.47,25.47
"24775",0,25.47,25.47
"24776",0,25.47,25.47
"24777",0,25.47,25.47
"24778",0,25.47,25.47
"24779",0,25.47,25.47
"24780",0,25.47,25.47
"24781",0,25.47,25.47
"24782",0,25.47,25.47
"24783",0,25.47,25.47
"24784",0,25.47,25.47
"24785",0,25.47,25.47
"24786",0,25.47,25.47
